subject_id activity_name time_body_accelerometer_mean_x time_body_accelerometer_mean_y time_body_accelerometer_mean_z time_body_accelerometer_std_x time_body_accelerometer_std_y time_body_accelerometer_std_z time_gravity_accelerometer_mean_x time_gravity_accelerometer_mean_y time_gravity_accelerometer_mean_z time_gravity_accelerometer_std_x time_gravity_accelerometer_std_y time_gravity_accelerometer_std_z time_body_accelerometer_jerk_mean_x time_body_accelerometer_jerk_mean_y time_body_accelerometer_jerk_mean_z time_body_accelerometer_jerk_std_x time_body_accelerometer_jerk_std_y time_body_accelerometer_jerk_std_z time_body_gyroscope_mean_x time_body_gyroscope_mean_y time_body_gyroscope_mean_z time_body_gyroscope_std_x time_body_gyroscope_std_y time_body_gyroscope_std_z time_body_gyroscope_jerk_mean_x time_body_gyroscope_jerk_mean_y time_body_gyroscope_jerk_mean_z time_body_gyroscope_jerk_std_x time_body_gyroscope_jerk_std_y time_body_gyroscope_jerk_std_z time_body_accelerometer_magnitude_mean time_body_accelerometer_magnitude_std time_gravity_accelerometer_magnitude_mean time_gravity_accelerometer_magnitude_std time_body_accelerometer_jerk_magnitude_mean time_body_accelerometer_jerk_magnitude_std time_body_gyroscope_magnitude_mean time_body_gyroscope_magnitude_std time_body_gyroscope_jerk_magnitude_mean time_body_gyroscope_jerk_magnitude_std frequency_body_accelerometer_mean_x frequency_body_accelerometer_mean_y frequency_body_accelerometer_mean_z frequency_body_accelerometer_std_x frequency_body_accelerometer_std_y frequency_body_accelerometer_std_z frequency_body_accelerometer_jerk_mean_x frequency_body_accelerometer_jerk_mean_y frequency_body_accelerometer_jerk_mean_z frequency_body_accelerometer_jerk_std_x frequency_body_accelerometer_jerk_std_y frequency_body_accelerometer_jerk_std_z frequency_body_gyroscope_mean_x frequency_body_gyroscope_mean_y frequency_body_gyroscope_mean_z frequency_body_gyroscope_std_x frequency_body_gyroscope_std_y frequency_body_gyroscope_std_z frequency_body_accelerometer_magnitude_mean frequency_body_accelerometer_magnitude_std frequency_body_bodyaccelerometer_jerk_magnitude_mean frequency_body_bodyaccelerometer_jerk_magnitude_std frequency_body_bodygyroscope_magnitude_mean frequency_body_bodygyroscope_magnitude_std frequency_body_bodygyroscope_jerk_magnitude_mean frequency_body_bodygyroscope_jerk_magnitude_std
8 WALKING_UPSTAIRS 0.2588801520487805 -0.0282415136341463 -0.1151221199512195 -0.1717121746341463 0.3487687331707317 0.1211872787902439 0.8603687187804877 -0.2913414917073171 -0.1923069606317073 -0.926673287804878 -0.9310320685365856 -0.876168930487805 0.0813816809395121 0.0141205920975609 -0.0674583919268292 -0.1866188952682927 -0.0123501104926829 -0.4475181790975609 0.1927044759512195 -0.2042053560878048 -0.0724546025804878 -0.3674283672195122 -0.0666980861414634 0.3375264774365853 -0.1554456741487805 -0.0279195770975609 -0.0534090382439024 -0.4050706919512195 -0.4246756734146341 -0.4303666587804878 0.1210266291951219 -0.2272002542195122 0.1210266291951219 -0.2272002542195122 -0.1414946134658536 -0.2282963641463414 0.166447991 -0.1093279238292682 -0.4006640141463415 -0.4939750317073171 -0.1664110653878048 0.2634313998780488 -0.0729496941121951 -0.1752849901707317 0.30540146 0.1337661935780487 -0.2002772491658536 -0.0257952590634146 -0.3866558036585366 -0.2473366179512195 -0.0700821464439024 -0.5082483168292683 -0.2402607616829268 -0.1131621444609756 0.1659741869512195 -0.4099555807804878 -0.0478802512585365 0.2632028784292683 -0.1302645190512195 -0.4092828517073171 -0.1318505674609756 -0.3792664997804878 -0.229610952609756 -0.1833256471341463 -0.4632705780487805 -0.5757332907317073
9 LAYING 0.2591955368 -0.0205268216619999 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.5802528348 -0.1191541961999999 0.9578730416 -0.9218210626 -0.9699944882 -0.9712046902 0.08807344764 0.011561732718 -0.0070536778583999 -0.9647404702 -0.9639966798 -0.958562455 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 -0.9266185314 -0.9615953704 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 -0.9621702422 -0.9770761602 -0.9308684376 -0.91512680016 -0.9308684376 -0.91512680016 -0.9633745492 -0.9550268052 -0.9071250998 -0.8985578738 -0.964524819 -0.9528015598 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9128367508 -0.9419711636 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.966634136 -0.9597147176 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.9231319366 -0.965686312 -0.9266042952 -0.921929738394 -0.9543205856 -0.9550947122 -0.9186053356 -0.9034005814 -0.9558062546 -0.9522904702
9 SITTING 0.24832674354 -0.02701677698 -0.0753784688599999 -0.9572277914 -0.8751414049999999 -0.8320018726799999 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.94645197 -0.8858541124200001 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.9567775448 -0.9618894376 -0.042328876778 -0.04142711812 0.0807919285907999 -0.9590200492 -0.9191882264 -0.9301768338 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 -0.9719274472 -0.9687388914 -0.8933617175999999 -0.8637564342 -0.8933617175999999 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.8676136074599999 -0.818001834824 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9585229866 -0.9649413418 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.910583361 -0.9341874784 -0.8977181972 -0.8691725114000001 -0.9530504408 -0.9493949814 -0.9344377378 -0.9064712292 -0.9683155878 -0.9659970148
9 STANDING 0.2823100573333333 -0.0200454954022222 -0.0952747481333333 -0.9757412524444444 -0.9386357593333332 -0.9192958057777776 0.9613235022222224 -0.010383816474 0.0091476923555555 -0.9891031604444446 -0.9725738675555556 -0.9322452951111112 0.0760032053555555 0.0130699796066666 -0.004700785502 -0.969973398888889 -0.963849332888889 -0.9705842646666668 -0.029183136346 -0.060810158296 0.0992409332222222 -0.921990612 -0.9460466404444444 -0.9398897373333333 -0.095897704 -0.0419199574333333 -0.0575743131488888 -0.9491056915555556 -0.9750365304444444 -0.9697264835555556 -0.9451674824444444 -0.9361050104444444 -0.9451674824444444 -0.9361050104444444 -0.9695245788888888 -0.9637641777777778 -0.9210302231111112 -0.9082914031111112 -0.9698240442222222 -0.9652870508888888 -0.971662692 -0.9448494317777778 -0.9416868742222222 -0.9775792484444444 -0.9387900168888887 -0.9138968322222224 -0.9713137686666666 -0.9626242988888888 -0.9671292004444444 -0.9712788233333334 -0.9682345795555556 -0.9725887486666666 -0.9169744375555556 -0.9545143015555556 -0.941510336 -0.9247385764444443 -0.9419505768888888 -0.9449428117777776 -0.946330171777778 -0.9402655464444444 -0.963242884 -0.9635931595555556 -0.9297690677777778 -0.9109096595555556 -0.967491628 -0.9647707991111112
9 WALKING 0.2785028421153846 -0.0180891971284423 -0.1108205123076923 -0.2383535626923077 -0.201696960826923 -0.0579636469030769 0.9518670796153846 -0.0314341738730769 -0.1158561210803846 -0.9809719736538464 -0.9712424230769232 -0.955523995576923 0.0704357270480769 0.0212255910017307 0.004147627401923 -0.2067337879615384 -0.2769299338461538 -0.4097645261538462 -0.0808360598653846 -0.0625598710615384 0.1116297798961538 -0.4761635067307692 -0.4670541678846153 -0.2656835213461538 -0.0809204094461538 -0.0356283427038461 -0.0633406620592307 -0.5269853090384615 -0.549200228076923 -0.4578814940384615 -0.0980840496143461 -0.3794287699999999 -0.0980840496143461 -0.3794287699999999 -0.2037336155192307 -0.3171134871153845 -0.2945422668269231 -0.4897258115384615 -0.5102539957692308 -0.5998664726923078 -0.2947111636538461 -0.2576776161538461 -0.2508062597884615 -0.2180199774230769 -0.2239725585961538 -0.0337965256573076 -0.3142654013461538 -0.3677065949999999 -0.3995412451923077 -0.1702283401344231 -0.2283804734807692 -0.4191043628846154 -0.3836761209615384 -0.436905860576923 -0.2402225121346153 -0.5074045126923077 -0.4909903363461538 -0.3423672232692307 -0.3188010227115384 -0.5138919532692308 -0.3168707155769231 -0.3223375367307692 -0.5137974803846154 -0.5627145286538462 -0.6025816182692307 -0.6243519236538462
9 WALKING_DOWNSTAIRS 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.2083107055047619 -0.0077153003571428 0.9384177733333332 -0.0352304645104761 -0.082276174942619 -0.9521412207142858 -0.9363065588095238 -0.8766412973809523 0.1301930438095238 -0.0206865965952381 0.002625688547619 0.017623342197619 -0.3094424725 -0.3595133627619047 -0.0916383011071428 -0.0712598843142857 0.1168044006904761 -0.3964291979523809 -0.3407652331428571 -0.2796851501919047 -0.094591202447619 -0.0597608334619047 -0.0678080598785714 -0.5096693140476191 -0.4486024511904761 -0.4172395509523809 0.1458863579357142 0.2651201313652381 0.1458863579357142 0.2651201313652381 -0.1623760892761904 0.0399078185523809 -0.1689214006333333 -0.3223314647619048 -0.469028434047619 -0.4558554252380952 0.103128506197619 -0.1831204554285714 -0.1037058226578571 0.2504887588690476 -0.2735613851428571 -0.0349494927142857 -0.0645354342404761 -0.3136430418095238 -0.2936777895952381 0.0093822433714285 -0.3559818214285714 -0.4253774083333334 -0.3250428909047619 -0.3125121954523809 -0.2506865867190476 -0.4235587739523809 -0.3642825657142857 -0.3565614717142857 0.222203941 0.0888671674047619 0.0071687788357142 0.0705526138333333 -0.3475402266666667 -0.4241707371428571 -0.4631720538095238 -0.4851589069047619
9 WALKING_UPSTAIRS 0.2624364757142857 -0.0195101099975714 -0.1252190039591836 -0.3614443775510204 -0.3022062038163265 -0.2534340835428571 0.902647777755102 -0.0377947824285714 -0.2660098668571428 -0.9543835571428572 -0.9013173216326532 -0.8940710787755103 0.0692266245755102 0.0012661221836734 0.0076604660236734 -0.3352916446938775 -0.586147012244898 -0.6472960020408163 -0.16396719 -0.0412587909579591 0.1456946259244898 -0.3439766307346938 -0.4008590679591836 -0.1381764810587755 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.6604195342857143 -0.7086047746938775 -0.6571142012244897 -0.2607275814285714 -0.4002220371428571 -0.2607275814285714 -0.4002220371428571 -0.4406675402040816 -0.4454853979591837 -0.0833234490061224 -0.4258397614285714 -0.6728405618367347 -0.7486512555102042 -0.3427359526530611 -0.4050227981632653 -0.3847104234081633 -0.3698157773469387 -0.297641062755102 -0.2440818083020408 -0.4020447504081633 -0.6084985920408164 -0.6151257106122449 -0.3274219895918367 -0.5901129165306123 -0.6778310828571429 -0.3139416313265306 -0.4991592028571428 -0.3276986711836734 -0.3616263771020408 -0.3520330916122449 -0.1655545542204081 -0.3728903489795918 -0.5099294614285714 -0.4195331085714286 -0.4849357520408163 -0.531482693877551 -0.4568413252040816 -0.7341594493877551 -0.7877815908163266
10 LAYING 0.280230574137931 -0.024294484137931 -0.1171686423620689 -0.968283685 -0.9464543020689656 -0.9594714863793103 -0.4530697375862069 -0.1392976810344827 -0.031121624137931 -0.9545319418965516 -0.9667011560344828 -0.9630456424310344 0.073815064487931 0.0156989970970689 0.0071668958627586 -0.978007466724138 -0.966930793448276 -0.9762566625862068 -0.0195559371620689 -0.0770325657265517 0.1047204783448275 -0.9617131998275862 -0.953660207586207 -0.971940597413793 -0.1003082544137931 -0.0388797920413793 -0.059074491275862 -0.9659005781034484 -0.9666210403448277 -0.9839493027586208 -0.9567818196551724 -0.9403016544827586 -0.9567818196551724 -0.9403016544827586 -0.9762344351724138 -0.9675569806896552 -0.9375909987931034 -0.9274711655172412 -0.9708308489655172 -0.959632931551724 -0.9691842086206895 -0.9543418491379312 -0.9643008451724138 -0.9679680386206896 -0.9462291482586206 -0.9598136678103448 -0.9790146687931034 -0.9680391737931034 -0.9725922129310344 -0.978904364137931 -0.9681206922413792 -0.978582339137931 -0.9537939120689656 -0.9546700344827588 -0.9697557772413792 -0.9645445663793104 -0.953453496551724 -0.9752987970689656 -0.950848109137931 -0.9443049746551724 -0.968561121551724 -0.965377553448276 -0.9376926425862068 -0.9337013153448276 -0.960976821551724 -0.9607728755172414
10 SITTING 0.2706120564814814 -0.015042681852037 -0.1042532387962962 -0.982901825925926 -0.917979529962963 -0.9678269816666666 0.7918871981481481 -0.0412607749999999 0.2025345728703703 -0.973128354074074 -0.9356900064814816 -0.9668985205555556 0.0775372505185185 0.008978754587037 -0.0049956642766666 -0.988946414074074 -0.9807567898148148 -0.9882558037037036 -0.0432432176851851 -0.0679993598888888 0.0745958869444444 -0.9888730972222222 -0.9843733048148148 -0.960445962037037 -0.0931555026481481 -0.0411216540925925 -0.0489411915029629 -0.9923266572222222 -0.9925844948148148 -0.990259813148148 -0.9607571996296296 -0.9396695914814814 -0.9607571996296296 -0.9396695914814814 -0.9880542375925926 -0.9852098562962964 -0.9442020437037038 -0.9630645775925926 -0.9937074875925924 -0.9916961964814816 -0.9849431442592592 -0.9404502 -0.9746446546296296 -0.9822424277777778 -0.9128380630185186 -0.9661210425925928 -0.9893650138888888 -0.9809628561111112 -0.9860567677777778 -0.9895509174074074 -0.9820455911111112 -0.98911086 -0.9864773633333334 -0.9861792155555557 -0.9653954696296296 -0.9897123607407408 -0.9835796466666666 -0.9624185598148148 -0.9552810107407408 -0.9415119527777778 -0.9859008011111112 -0.9832667414814814 -0.9744597325925926 -0.9624599561111112 -0.9921915292592592 -0.991409100925926
10 STANDING 0.2766503006818182 -0.015541860340909 -0.1079640839318182 -0.9784034818181818 -0.919561843409091 -0.9412714404545456 0.9540087854545456 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.975410724090909 -0.9595796577272728 0.0809784390227272 0.0119007630575 -0.0048584103147727 -0.9643114904545452 -0.9413286634090908 -0.9764306 -0.0281854325604545 -0.0876820486363636 0.1032515606818181 -0.9298950579545454 -0.958861164090909 -0.9536810995454544 -0.1047538331818181 -0.0371593000727272 -0.0584162547045454 -0.9503675484090908 -0.976445016590909 -0.9690510306818182 -0.9519889079545454 -0.9372645379545456 -0.9519889079545454 -0.9372645379545456 -0.9651638184090908 -0.9520582145454544 -0.9297872597727274 -0.9204868102272727 -0.9716376615909093 -0.9644094104545456 -0.970099814318182 -0.9233787452272728 -0.9552723838636364 -0.9829492461363636 -0.9218604765909092 -0.938098683181818 -0.9635651661363636 -0.9421877604545454 -0.9722415122727271 -0.9686121359090908 -0.9448473936363636 -0.9794287290909092 -0.9240059129545456 -0.9603238009090908 -0.9509157309090908 -0.9322739427272728 -0.9583998579545454 -0.9589012572727272 -0.9401101675 -0.9450482429545454 -0.9516336904545456 -0.9521059645454546 -0.937786743409091 -0.9229615504545454 -0.9656140813636364 -0.9650558154545454
10 WALKING 0.2785740766037736 -0.017022351190566 -0.1090575121320754 -0.1787097343962264 -0.0227431651698113 -0.3956450720754716 0.9630921498113209 -0.0838277013962264 0.054927624226415 -0.9744351581132076 -0.9711147198113208 -0.9578627283018868 0.0857943809283018 0.004082487926415 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 -0.5116629058490566 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.4142054752830189 -0.2508533186792452 -0.1745248686037736 -0.1227095634622641 -0.0519204981037735 -0.0611262928849056 -0.3660637232075471 -0.5096833279245283 -0.3290794926415094 -0.1274009120698113 -0.1856023960679245 -0.1274009120698113 -0.1856023960679245 -0.132624992298283 0.0376083380094339 -0.1564587303584905 -0.4020251356603773 -0.4403636366037735 -0.5010279166037735 -0.1141900012830188 0.0533911909886792 -0.4121827224528302 -0.2063664972264151 -0.1297757063169811 -0.4353042156603773 -0.1079411074679245 0.0309052018326415 -0.4640205088679245 -0.0791518267107547 0.048486767226415 -0.5585126501886792 -0.277913780754717 -0.3452090345283019 -0.108530029881132 -0.4582929328301886 -0.2043928215849056 -0.2732928662264151 -0.0930237422792452 -0.3704719439622641 0.0205189516981132 0.0502087634986792 -0.4126169096226415 -0.4997597969811321 -0.5150653358490566 -0.5176757990566038
10 WALKING_DOWNSTAIRS 0.2904015943157894 -0.0200050770710526 -0.1108485972473684 0.295733547631579 0.0040791536315789 -0.1835575620328947 0.9398074210526316 -0.0646160768947368 0.0418715409263157 -0.9392676131578948 -0.9370038236842104 -0.9020852247368422 0.1009593874473684 0.0107824902368421 0.0001526171736842 0.2232758061052631 -0.1050203555628947 -0.3181884172894736 -0.1248395942894736 -0.1067425388315789 0.0724433685578947 -0.3047453770263157 -0.3114075252631579 -0.0353021836999999 -0.0643764005526315 -0.0489378053157894 -0.0720413112078947 -0.4169861392105263 -0.4716509776315789 -0.2271373896052631 0.2508437693947368 0.1569982054210526 0.2508437693947368 0.1569982054210526 0.0507010228431578 0.1108772312631578 -0.0238468037578947 -0.2803828505526315 -0.4018543113157894 -0.4941057563157895 0.2156652731578947 0.0090466036026315 -0.1577283577421052 0.3249577431578947 -0.0633337717526315 -0.2686861702631579 0.1814191310026315 -0.1195042955736842 -0.2406790354289473 0.1569126786263158 -0.1533558025657894 -0.3961479297368421 -0.2143502800792105 -0.2724957103421052 0.0391366814342105 -0.3395143581578947 -0.3432370044736842 -0.1503916378999999 0.220115703368421 -0.0616742840815789 0.1569780470526315 0.0380266696789473 -0.3123475102894736 -0.3877801044473684 -0.484196484736842 -0.5449885192105263
10 WALKING_UPSTAIRS 0.2671218534042553 -0.0143854920340425 -0.1181804208340425 -0.1615919242340425 -0.0055528769276595 -0.0738744931340425 0.9318610274468084 -0.0565670278723404 0.0227527702016383 -0.9592160723404256 -0.9370394174468084 -0.8647458382978723 0.0648829303510638 0.0266314282191489 -0.0513375831851063 -0.1872201755106383 -0.1778030834255319 -0.607520480212766 0.0733447168425532 -0.0954600216446808 0.0879664182957446 -0.3085347081212766 0.0411724668680851 -0.3205093322978723 -0.1572125391893616 -0.0372348522521276 -0.036502173787234 -0.4272913436170213 -0.6046290578723404 -0.4822447993617021 -0.0266623294757446 -0.2115374802143829 -0.0266623294757446 -0.2115374802143829 -0.2620380424468085 -0.2260101978893617 0.0438573846851063 -0.1130626735429787 -0.5234629685106383 -0.6182723553191489 -0.1394107906170212 -0.0390688222212766 -0.3012064080851063 -0.1719573494382978 -0.051628469647234 -0.0342347233914893 -0.2012143221638297 -0.2068728392127659 -0.5532306672340426 -0.2475983208582978 -0.2027961290978723 -0.662894135319149 -0.2185247169127659 -0.2358589862127659 -0.2627633671702127 -0.3413016200638298 0.1717357852978723 -0.4038220827659574 -0.166866721574468 -0.361437534680851 -0.1535531473829787 -0.3343650438297872 -0.2653716891489361 -0.1669693777659574 -0.6005829982978723 -0.6712905621276596
11 LAYING 0.280592970877193 -0.0176598052315789 -0.1087865780701754 -0.98477733 -0.9721968738596491 -0.9713111768421052 -0.1348320314035087 0.9430179414035088 0.1126201899649122 -0.9795656024561404 -0.9907655796491228 -0.9841926063157894 0.0766645337017543 0.0122193853629824 0.0027769050207017 -0.9852591085964912 -0.9727774552631578 -0.9821117842105264 -0.0191743840136842 -0.041559989822807 0.1520190159298245 -0.9808368845614036 -0.9824426440350876 -0.9598974328070176 -0.1022975018771929 -0.0412391429298245 -0.0666957489649122 -0.9817248384210526 -0.990845724736842 -0.9865490633333334 -0.9806211801754386 -0.9728918294736842 -0.9806211801754386 -0.9728918294736842 -0.9833306284210528 -0.9765048585964912 -0.9525237521052632 -0.9547131828070176 -0.990641248245614 -0.9844764766666666 -0.9838013656140352 -0.9714039354385964 -0.9735768128070176 -0.9853222119298246 -0.9735892873684212 -0.971668077017544 -0.984884874385965 -0.9738824966666666 -0.9795648442105264 -0.987122678245614 -0.9734867163157894 -0.983302949122807 -0.97618747122807 -0.9826402719298244 -0.9614344207017544 -0.9824245854385965 -0.982660631754386 -0.9631839029824562 -0.9739940045614036 -0.9760376956140352 -0.9769407745614036 -0.9751265314035088 -0.967093356491228 -0.954849053508772 -0.9859788371929824 -0.983569468245614
11 SITTING 0.2765901973584905 -0.0149195616754716 -0.1128402183396226 -0.9827965620754716 -0.9214021181132076 -0.9683701818867924 0.8719637983018867 0.2137163057396226 0.1885316959811321 -0.9880693411320756 -0.9497925720754716 -0.9716616107547168 0.0761777324716981 -0.0002138385520754 0.0083340076171698 -0.9803351635849056 -0.9667666433962264 -0.9834416096226416 -0.0399984915849056 -0.0755284478679245 0.0761739419056603 -0.988164911509434 -0.9822490401886792 -0.9528443124528302 -0.0948423481320754 -0.039281304926415 -0.0505395462396226 -0.9905015183018868 -0.9885548201886792 -0.9810160447169812 -0.9619707637735848 -0.9445818264150944 -0.9619707637735848 -0.9445818264150944 -0.9793556350943396 -0.9745117267924528 -0.9518844720754718 -0.9599644883018869 -0.9895190311320756 -0.986256664716981 -0.9814814543396226 -0.9345031828301888 -0.9728551103773584 -0.9833898101886792 -0.9200471616981132 -0.9678843909433964 -0.9808317503773584 -0.9674546177358492 -0.9811248613207548 -0.9816079420754718 -0.9684214756603774 -0.9843496067924528 -0.985106875471698 -0.9826366449056604 -0.9544538211320756 -0.9891895126415094 -0.9821379190566036 -0.9568027667924528 -0.9530660090566038 -0.948521986037736 -0.975315331509434 -0.9722891341509434 -0.9697999511320754 -0.9607112418867924 -0.9872559726415094 -0.985607229245283
11 STANDING 0.2777155627659574 -0.0171990886595744 -0.1086866304255319 -0.9949788787234044 -0.9641733317021276 -0.9863827127659576 0.9564645359574468 -0.173082704680851 0.1271984234042553 -0.9945293980851064 -0.9810478287234042 -0.9894332536170212 0.0760097721914893 0.0124130965551063 -0.0007459162321276 -0.9925274042553192 -0.979428279574468 -0.9901329895744682 -0.0293141521489361 -0.0765465041914893 0.0810588216170212 -0.980242494680851 -0.9942104719148936 -0.980636664893617 -0.099519355893617 -0.0395992140851063 -0.0524732752340425 -0.9866904036170212 -0.9955716312765956 -0.9906632185106384 -0.9848538365957448 -0.9803053689361702 -0.9848538365957448 -0.9803053689361702 -0.9892423772340424 -0.988853960638298 -0.9799780114893616 -0.9770714374468086 -0.9934281836170212 -0.9925791665957446 -0.9938080506382978 -0.9687030725531914 -0.9876697855319148 -0.9955737629787236 -0.96350679 -0.9859585174468086 -0.992385450851064 -0.9792870242553192 -0.9884607880851064 -0.9934145640425532 -0.9811858236170212 -0.990378149574468 -0.9783017172340426 -0.9940254882978724 -0.9807629680851064 -0.9810091157446807 -0.9943530865957446 -0.9823087810638298 -0.9822554136170212 -0.9815039695744682 -0.9886365953191488 -0.9880212310638298 -0.982576519787234 -0.9774377108510638 -0.992981019787234 -0.9922774685106382
11 WALKING 0.2718218928813559 -0.0166475833623728 -0.1060963040338983 -0.4228420718644067 -0.0522120750440677 -0.5306263113559322 0.9464684513559322 -0.2120458701694915 0.1340532151016949 -0.9811010144067795 -0.966240553559322 -0.9608526840677968 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 -0.1814192302542372 -0.7206547311864407 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.5963469308474576 -0.4996252872881356 -0.4341782025423729 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.5416163971186441 -0.7379937559322034 -0.5510799425423729 -0.2883234720338983 -0.4877359150847458 -0.2883234720338983 -0.4877359150847458 -0.4023332020338983 -0.4031412847457626 -0.421801673559322 -0.5583627832203389 -0.6307327055932204 -0.7536714161016949 -0.3965337318644067 -0.0830478435976271 -0.6164029101694916 -0.4337033115254237 -0.0966068285372881 -0.5230933949152542 -0.4532652688135593 -0.2418017261864407 -0.6925938722033899 -0.45394304 -0.1701774031237288 -0.7475646120338982 -0.5147533076271186 -0.5931073984745763 -0.3982933366101695 -0.6231502689830508 -0.4536631840677966 -0.4985546394915254 -0.4585140625423728 -0.5844559920338983 -0.3951161342372881 -0.4174468155932203 -0.6102226288135594 -0.5997454377966102 -0.7519144574576272 -0.7735740647457627
11 WALKING_DOWNSTAIRS 0.2916056319565218 -0.0178097721219565 -0.1110701499782608 0.1424565570347826 0.0708122725543478 -0.3240269380434782 0.9417464065217392 -0.2003219426086956 0.1323716848913043 -0.954497498695652 -0.9263104695652176 -0.9258149060869564 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 -0.1268166621413043 -0.579710482173913 -0.12506869905 -0.0262775345369565 0.0575244573760869 -0.3740690235804348 -0.4959117195652174 -0.3189595947826086 -0.0220916265065217 -0.0520272987304347 -0.0373048405934782 -0.5343749482608695 -0.6845933186956522 -0.4805591526086957 0.1262276572586956 0.0507743652521739 0.1262276572586956 0.0507743652521739 -0.1982061399347826 -0.1270172234130434 -0.1978833602608695 -0.3393498284934783 -0.5992947606521739 -0.6777505884782609 0.0351937228130434 0.0247508134326087 -0.3776247556521738 0.1799067643956521 0.0262777181065217 -0.3486265815217391 -0.1204630046652174 -0.1774792400978261 -0.5302255291304349 -0.1283416305108695 -0.1304438298260869 -0.6289027428260869 -0.3187770128043478 -0.5282545241304348 -0.2734591119565217 -0.3977227579347825 -0.4811274945652173 -0.3972204710869565 0.0902807576630434 -0.1371230603695652 -0.0974549966260869 -0.1736617537173913 -0.4561701089130435 -0.3805594269478261 -0.6683405276086957 -0.7142296693478261
11 WALKING_UPSTAIRS 0.2637758592777778 -0.0303157822055555 -0.1067972164814815 -0.2388029590185185 -0.1031675018685185 -0.2033693991851851 0.8926261555555556 -0.3435769248148148 0.1466337470925925 -0.9534631057407408 -0.924360832962963 -0.9069331711111112 0.0968561683092592 -0.0132625289255555 -0.0151463896833333 -0.4529616835185185 -0.4281192298148148 -0.7853591672222222 -0.0820909701727777 -0.0566928808703703 0.0638054379968518 -0.5013316301851852 -0.2820445396296296 -0.6946588516666666 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.6604313361111112 -0.8094594366666668 -0.7771733885185185 -0.1325946237592592 -0.2895921481481481 -0.1325946237592592 -0.2895921481481481 -0.5095877012962963 -0.4904858072222222 -0.2550483369444444 -0.3779098624074073 -0.7573148138888889 -0.8011270396296296 -0.3553489022222222 -0.2546452069444444 -0.5517420835185185 -0.1987336556111111 -0.0885048145574074 -0.1137017701907407 -0.4959273716666667 -0.455317917037037 -0.7653879055555556 -0.4582550212962963 -0.4372763285185185 -0.803845087037037 -0.4717827822222222 -0.5811671544444444 -0.6746718785185185 -0.5178116457407408 -0.1537878505388888 -0.7299287285185185 -0.3360610274074074 -0.3760278788888889 -0.4759285016666666 -0.5137034614814815 -0.55009966 -0.3812233827777778 -0.7959861137037038 -0.8224287188888889
12 LAYING 0.260113433 -0.0175203917146666 -0.1081601256666666 -0.95531868 -0.9490720093333334 -0.9483338435 -0.3785920653 0.8033788345 0.2750431983999999 -0.9364583093333334 -0.9743964926666668 -0.9596439555 0.0854295393833333 0.00774408308 -0.0043714837771999 -0.9692762833333332 -0.9626395268333332 -0.9706293081666666 -0.0146546807316666 -0.0835537350333333 0.14519184795 -0.966090742 -0.9538738938333334 -0.9501574421666666 -0.0990402297166666 -0.0410675310833333 -0.0678909002816666 -0.9671982025 -0.9659003708333334 -0.9699539296666668 -0.9482046755 -0.9365426868333332 -0.9482046755 -0.9365426868333332 -0.9698438341666668 -0.9625809151666668 -0.9308405935 -0.9357257158333332 -0.9710677688333332 -0.9620120183333332 -0.9562484876666668 -0.951265971 -0.9547248016666666 -0.9552076418333332 -0.9506400405 -0.9483808336666668 -0.9687427588333332 -0.963223332 -0.9671496951666666 -0.9728200111666666 -0.9647036568333331 -0.9727138446666668 -0.9566538865 -0.95256172 -0.9456732415 -0.9692545853333332 -0.9553436756666668 -0.9564243823333332 -0.9438674399 -0.9421332551666668 -0.9624484186666666 -0.961653004 -0.9454970225 -0.9403738276666668 -0.9639496071666668 -0.9619116123333332
